"term","hour","time","coef","lb","ub"
"age",5.16666666666667,"05:10",-1.11834246302848e-07,-0.000221975374476351,0.000221751705983746
"age",5.25,"05:15",-1.08615826966847e-07,-0.000221949686421622,0.000221732454767688
"age",5.33333333333333,"05:20",-1.05397407630846e-07,-0.000221923998366892,0.00022171320355163
"age",5.41666666666667,"05:25",-1.02203727038249e-07,-0.00022197598084344,0.000221771573389363
"age",5.5,"05:30",-9.9039732937736e-08,-0.00022212116795752,0.000221923088491645
"age",5.58333333333333,"05:35",-9.5875738837223e-08,-0.000222266355071601,0.000222074603593926
"age",5.66666666666667,"05:40",-9.27913582105313e-08,-0.000222480151301484,0.000222294568585063
"age",5.75,"05:45",-8.97467843207502e-08,-0.000222728252089269,0.000222548758520628
"age",5.83333333333333,"05:50",-8.6702210430969e-08,-0.000222976352877054,0.000222802948456192
"age",5.91666666666667,"05:55",-8.38196983712875e-08,-0.000223203716181872,0.000223036076785129
"age",6,"06:00",-8.09595396674817e-08,-0.000223428219144211,0.000223266300064876
"age",6.08333333333333,"06:05",-7.81220275791472e-08,-0.000223637401045848,0.00022348115699069
"age",6.16666666666667,"06:10",-7.55109816455244e-08,-0.000223693372340455,0.000223542350377164
"age",6.25,"06:15",-7.28999357119016e-08,-0.000223749343635063,0.000223603543763639
"age",6.33333333333333,"06:20",-7.03730794870746e-08,-0.000223739146079188,0.000223598399920214
"age",6.41666666666667,"06:25",-6.80398595924779e-08,-0.000223576760167202,0.000223440680448017
"age",6.5,"06:30",-6.57066396978813e-08,-0.000223414374255217,0.000223282960975821
"age",6.58333333333333,"06:35",-6.34953316531235e-08,-0.000223201960356846,0.00022307496969354
"age",6.66666666666667,"06:40",-6.139876417292e-08,-0.00022294246129482,0.000222819663766474
"age",6.75,"06:45",-5.93021966927164e-08,-0.000222682962232793,0.000222564357839408
"age",6.83333333333333,"06:50",-5.73419559265393e-08,-0.000222456168644334,0.000222341484732481
"age",6.91666666666667,"06:55",-5.5432837678122e-08,-0.000222241639608463,0.000222130773933107
"age",7,"07:00",-5.35237194297047e-08,-0.000222027110572592,0.000221920063133733
"age",7.08333333333333,"07:05",-5.17444686820317e-08,-0.000221949726656625,0.000221846237719261
"age",7.16666666666667,"07:10",-4.99735964827939e-08,-0.000221881190812909,0.000221781243619943
"age",7.25,"07:15",-4.8216215626976e-08,-0.000221839320625965,0.000221742888194711
"age",7.33333333333333,"07:20",-4.65343862943106e-08,-0.000221946778116941,0.000221853709344352
"age",7.41666666666667,"07:25",-4.48525569616452e-08,-0.000222054235607917,0.000221964530493993
"age",7.5,"07:30",-4.31852147867855e-08,-0.000222207678733849,0.000222121308304275
"age",7.58333333333333,"07:35",-4.15432251380858e-08,-0.000222441596720954,0.000222358510270678
"age",7.66666666666667,"07:40",-3.9901235489386e-08,-0.000222675514708059,0.00022259571223708
"age",7.75,"07:45",-3.82538547354079e-08,-0.000222916047605332,0.000222839539895861
"age",7.83333333333333,"07:50",-3.66025015880669e-08,-0.000223161454646939,0.000223088249643763
"age",7.91666666666667,"07:55",-3.49511484407259e-08,-0.000223406861688546,0.000223336959391664
"age",8,"08:00",-3.3253651847553e-08,-0.000223546665058319,0.000223480157754624
"age",8.08333333333333,"08:05",-3.15437320189639e-08,-0.000223658036670292,0.000223594949206254
"age",8.16666666666667,"08:10",-2.98338121903747e-08,-0.000223769408282264,0.000223709740657883
"age",8.25,"08:15",-2.80287290221046e-08,-0.000223654521329753,0.000223598463871709
"age",8.33333333333333,"08:20",-2.62236458538346e-08,-0.000223539634377243,0.000223487187085535
"age",8.41666666666667,"08:25",-2.44013100398093e-08,-0.000223396310837789,0.000223347508217709
"age",8.5,"08:30",-2.25148929701219e-08,-0.000223147365689689,0.000223102335903749
"age",8.58333333333333,"08:35",-2.06284759004345e-08,-0.00022289842054159,0.000222857163589789
"age",8.66666666666667,"08:40",-1.87187687960284e-08,-0.000222654330222199,0.000222616892684607
"age",8.75,"08:45",-1.67774537873612e-08,-0.000222416828598912,0.000222383273691337
"age",8.83333333333333,"08:50",-1.48361387786941e-08,-0.000222179326975625,0.000222149654698067
"age",8.91666666666667,"08:55",-1.28767116031365e-08,-0.000222022256755267,0.000221996503332061
"age",9,"09:00",-1.09069346179272e-08,-0.000221911147336584,0.000221889333467348
"age",9.08333333333333,"09:05",-8.93715763271797e-09,-0.0002218000379179,0.000221782163602635
"age",9.16666666666667,"09:10",-6.96566160523826e-09,-0.000221838178920082,0.000221824247596872
"age",9.25,"09:15",-4.99385860592455e-09,-0.000221902971783134,0.000221892984065922
"age",9.33333333333333,"09:20",-3.02353499741896e-09,-0.000221976605820509,0.000221970558750514
"age",9.41666666666667,"09:25",-1.07614194643843e-09,-0.000222187278059904,0.000222185125776011
"age",9.5,"09:30",8.71251104542087e-10,-0.000222397950299299,0.000222399692801508
"age",9.58333333333333,"09:35",2.8047770889487e-09,-0.000222620849841819,0.000222626459395997
"age",9.66666666666667,"09:40",4.7013242291584e-09,-0.000222876355526003,0.000222885758174461
"age",9.75,"09:45",6.59787136936809e-09,-0.000223131861210187,0.000223145056952925
"age",9.83333333333333,"09:50",8.45694851044636e-09,-0.000223340204470253,0.000223357118367274
"age",9.91666666666667,"09:55",1.02762137774476e-08,-0.000223498437654694,0.000223518990082249
"age",10,"10:00",1.20954790444488e-08,-0.000223656670839136,0.000223680861797225
"age",10.0833333333333,"10:05",1.38463650055112e-08,-0.000223662590423509,0.00022369028315352
"age",10.1666666666667,"10:10",1.55675208335567e-08,-0.000223602286703506,0.000223633421745173
"age",10.25,"10:15",1.72886766616022e-08,-0.000223541982983502,0.000223576560336825
"age",10.3333333333333,"10:20",1.89460841426869e-08,-0.000223328305958468,0.000223366198126753
"age",10.4166666666667,"10:25",2.05971167890756e-08,-0.000223099291602931,0.000223140485836509
"age",10.5,"10:30",2.22460884659552e-08,-0.000222867396616065,0.000222911888792997
"age",10.5833333333333,"10:35",2.38801181138947e-08,-0.000222614617052065,0.000222662377288293
"age",10.6666666666667,"10:40",2.55141477618342e-08,-0.000222361837488066,0.000222412865783589
"age",10.75,"10:45",2.71602857108252e-08,-0.000222143310579264,0.000222197631150685
"age",10.8333333333333,"10:50",2.88306402619191e-08,-0.000221993288980858,0.000222050950261382
"age",10.9166666666667,"10:55",3.05009948130131e-08,-0.000221843267382453,0.000221904269372079
"age",11,"11:00",3.22202508939751e-08,-0.000221786371856922,0.00022185081235871
"age",11.0833333333333,"11:05",3.39802582498271e-08,-0.00022180708139212,0.00022187504190862
"age",11.1666666666667,"11:10",3.57402656056792e-08,-0.000221827790927318,0.000221899271458529
"age",11.25,"11:15",3.7608591678472e-08,-0.000221970168121403,0.00022204538530476
"age",11.3333333333333,"11:20",3.95115797406857e-08,-0.000222151478966333,0.000222230502125814
"age",11.4166666666667,"11:25",4.14145678028995e-08,-0.000222332789811262,0.000222415618946868
"age",11.5,"11:30",4.35079157273828e-08,-0.000222587035689221,0.000222674051520676
"age",11.5833333333333,"11:35",4.56072123975619e-08,-0.000222843560786962,0.000222934775211758
"age",11.6666666666667,"11:40",4.77518975240263e-08,-0.000223089071329004,0.000223184575124052
"age",11.75,"11:45",5.01008307037745e-08,-0.000223285016370396,0.000223385218031803
"age",11.8333333333333,"11:50",5.24497638835226e-08,-0.000223480961411787,0.000223585860939554
"age",11.9166666666667,"11:55",5.49169419233176e-08,-0.000223598672400154,0.000223708506284001
"age",12,"12:00",5.75660351324155e-08,-0.000223596023306945,0.00022371115537721
"age",12.0833333333333,"12:05",6.02151283415134e-08,-0.000223593374213736,0.000223713804470419
"age",12.1666666666667,"12:10",6.3037665651948e-08,-0.000223470373510019,0.000223596448841323
"age",12.25,"12:15",6.59729416282515e-08,-0.000223269144259471,0.000223401090142727
"age",12.3333333333333,"12:20",6.89082176045548e-08,-0.000223067915008923,0.000223205731444132
"age",12.4166666666667,"12:25",7.20134338088787e-08,-0.000222817154565551,0.000222961181433169
"age",12.5,"12:30",7.51564145083183e-08,-0.00022255538719044,0.000222705700019457
"age",12.5833333333333,"12:35",7.83032261864621e-08,-0.000222295901152878,0.000222452507605251
"age",12.6666666666667,"12:40",8.15726291831455e-08,-0.00022210941791689,0.000222272563175256
"age",12.75,"12:45",8.48420321798289e-08,-0.000221922934680902,0.000222092618745261
"age",12.8333333333333,"12:50",8.81223781756278e-08,-0.000221775408814748,0.000221951653571099
"age",12.9166666666667,"12:55",9.14369210436629e-08,-0.000221749624729326,0.000221932498571413
"age",13,"13:00",9.47514639116979e-08,-0.000221723840643904,0.000221913343571727
"age",13.0833333333333,"13:05",9.80495783458508e-08,-0.00022177571879892,0.000221971817955611
"age",13.1666666666667,"13:10",1.01327978659345e-07,-0.00022192079164246,0.000222123447599779
"age",13.25,"13:15",1.0460637897284e-07,-0.000222065864486001,0.000222275077243947
"age",13.3333333333333,"13:20",1.07806495966046e-07,-0.000222279545139861,0.000222495158131793
"age",13.4166666666667,"13:25",1.10967471299107e-07,-0.00022252752969888,0.000222749464641478
"age",13.5,"13:30",1.14128446632169e-07,-0.000222775514257898,0.000223003771151163
"age",13.5833333333333,"13:35",1.17114800305127e-07,-0.000223002773919414,0.000223237003520024
"age",13.6666666666667,"13:40",1.20077068231863e-07,-0.000223227174974378,0.000223467329110842
"age",13.75,"13:45",1.23013899637567e-07,-0.000223436257760525,0.0002236822855598
"age",13.8333333333333,"13:50",1.25696365832935e-07,-0.000223492157858506,0.000223743550590171
"age",13.9166666666667,"13:55",1.28378832028304e-07,-0.000223548057956486,0.000223804815620543
"age",14,"14:00",1.30958832813477e-07,-0.000223537807485366,0.000223799725150993
"age",14.0833333333333,"14:05",1.333031631552e-07,-0.000223375410705316,0.000223642017031626
"age",14.1666666666667,"14:10",1.35647493496924e-07,-0.000223213013925266,0.00022348430891226
"age",14.25,"14:15",1.37810353332656e-07,-0.000223000648728223,0.000223276269434888
"age",14.3333333333333,"14:20",1.39802417398043e-07,-0.000222741254432833,0.000223020859267629
"age",14.4166666666667,"14:25",1.41794481463429e-07,-0.000222481860137444,0.00022276544910037
"age",14.5,"14:30",1.43523768818928e-07,-0.000222255297781584,0.000222542345319222
"age",14.5833333333333,"14:35",1.45154514908218e-07,-0.000222041047403049,0.000222331356432865
"age",14.6666666666667,"14:40",1.46785260997508e-07,-0.000221826797024513,0.000222120367546508
"age",14.75,"14:45",1.48068084057963e-07,-0.000221749909840469,0.000222046046008585
"age",14.8333333333333,"14:50",1.49328460471397e-07,-0.000221681884798005,0.000221980541718948
"age",14.9166666666667,"14:55",1.50531348797616e-07,-0.000221640569411469,0.000221941632109064
"age",15,"15:00",1.51412303835433e-07,-0.00022174882809813,0.000222051652705801
"age",15.0833333333333,"15:05",1.52293258873249e-07,-0.00022185708678479,0.000222161673302537
"age",15.1666666666667,"15:10",1.53032950974566e-07,-0.000222011457885871,0.00022231752378782
"age",15.25,"15:15",1.53525432937005e-07,-0.000222246525712187,0.000222553576578061
"age",15.3333333333333,"15:20",1.54017914899445e-07,-0.000222481593538503,0.000222789629368301
"age",15.4166666666667,"15:25",1.54281518961049e-07,-0.000222723510546728,0.00022303207358465
"age",15.5,"15:30",1.54376476148352e-07,-0.00022297047432057,0.000223279227272867
"age",15.5833333333333,"15:35",1.54471433335655e-07,-0.000223217438094413,0.000223526380961084
"age",15.6666666666667,"15:40",1.54246057542736e-07,-0.000223359164673845,0.000223667656788931
"age",15.75,"15:45",1.53934438255142e-07,-0.000223472558162475,0.000223780427038986
"age",15.8333333333333,"15:50",1.53622818967548e-07,-0.000223585951651105,0.00022389319728904
"age",15.9166666666667,"15:55",1.52905243604777e-07,-0.000223473587694667,0.000223779398181877
"age",16,"16:00",1.52187668242005e-07,-0.000223361223738229,0.000223665599074713
"age",16.0833333333333,"16:05",1.51392319214302e-07,-0.00022322051822089,0.000223523302859319
"age",16.1666666666667,"16:10",1.50308096573992e-07,-0.000222974544048776,0.000223275160241924
"age",16.25,"16:15",1.49223873933682e-07,-0.000222728569876662,0.000223027017624529
"age",16.3333333333333,"16:20",1.48004883738044e-07,-0.000222487608588831,0.000222783618356307
"age",16.4166666666667,"16:25",1.46602994717315e-07,-0.000222253450501098,0.000222546656490532
"age",16.5,"16:30",1.45201105696586e-07,-0.000222019292413365,0.000222309694624758
"age",16.5833333333333,"16:35",1.43628235004666e-07,-0.00022186575481595,0.000222153011285959
"age",16.6666666666667,"16:40",1.41957660500636e-07,-0.000221758286070145,0.000222042201391146
"age",16.75,"16:45",1.40287085996607e-07,-0.00022165081732434,0.000221931391496334
"age",16.8333333333333,"16:50",1.3843009548006e-07,-0.000221692787120945,0.000221969647311906
"age",16.9166666666667,"16:55",1.36539816389849e-07,-0.000221761442371552,0.000222034522004332
"age",17,"17:00",1.34639190409392e-07,-0.000221838947662753,0.000222108226043571
"age",17.0833333333333,"17:05",1.32578187630118e-07,-0.000222053628583154,0.000222318784958415
"age",17.1666666666667,"17:10",1.30517184850845e-07,-0.000222268309503556,0.000222529343873258
"age",17.25,"17:15",1.2842297949195e-07,-0.000222495237056608,0.000222752083015592
"age",17.3333333333333,"17:20",1.26240233920733e-07,-0.000222754822296725,0.000223007302764567
"age",17.4166666666667,"17:25",1.24057488349515e-07,-0.000223014407536843,0.000223262522513542
"age",17.5,"17:30",1.21839464283837e-07,-0.000223226828151234,0.000223470507079802
"age",17.5833333333333,"17:35",1.19583956817795e-07,-0.000223389136350792,0.000223628304264427
"age",17.6666666666667,"17:40",1.17328449351753e-07,-0.000223551444550349,0.000223786101449052
"age",17.75,"17:45",1.15052728890619e-07,-0.00022356139097046,0.000223791496428241
"age",17.8333333333333,"17:50",1.12768220170749e-07,-0.000223505093138639,0.00022373062957898
"age",17.9166666666667,"17:55",1.1048371145088e-07,-0.000223448795306817,0.000223669762729719
"age",18,"18:00",1.08171315298863e-07,-0.000223239088289245,0.000223455430919842
"age",18.0833333333333,"18:05",1.05856130403631e-07,-0.000223014040353097,0.000223225752613904
"age",18.1666666666667,"18:10",1.03534188468637e-07,-0.000222786116478155,0.000222993184855092
"age",18.25,"18:15",1.01163257995372e-07,-0.000222537342046953,0.000222739668562944
"age",18.3333333333333,"18:20",9.87923275221068e-08,-0.000222288567615751,0.000222486152270796
"age",18.4166666666667,"18:25",9.63943942743343e-08,-0.000222074084938489,0.000222266873727038
"age",18.5,"18:30",9.39424554775466e-08,-0.000221928185769105,0.00022211607068006
"age",18.5833333333333,"18:35",9.1490516680759e-08,-0.000221782286599721,0.000221965267633082
"age",18.6666666666667,"18:40",8.89806118463286e-08,-0.000221729620347415,0.000221907581571107
"age",18.75,"18:45",8.64224019805289e-08,-0.000221754648192674,0.000221927492996635
"age",18.8333333333333,"18:50",8.38641921147293e-08,-0.000221779676037934,0.000221947404422163
"age",18.9166666666667,"18:55",8.12063354197618e-08,-0.000221926579473624,0.000222088992144464
"age",19,"19:00",7.85165917394605e-08,-0.000222112483098253,0.000222269516281732
"age",19.0833333333333,"19:05",7.58268480591594e-08,-0.000222298386722882,0.000222450040419
"age",19.1666666666667,"19:10",7.29850592297759e-08,-0.00022255756774403,0.000222703537862489
"age",19.25,"19:15",7.01385189894835e-08,-0.000222819038683819,0.000222959315721798
"age",19.3333333333333,"19:20",6.72588770572857e-08,-0.000223069573551158,0.000223204091305273
"age",19.4166666666667,"19:25",6.42302775115129e-08,-0.000223270896092472,0.000223399356647495
"age",19.5,"19:30",6.12016779657399e-08,-0.000223472218633786,0.000223594621989717
"age",19.5833333333333,"19:35",5.80921088763508e-08,-0.000223595506323503,0.000223711690541256
"age",19.6666666666667,"19:40",5.48579712583214e-08,-0.00022359874039538,0.000223708456337897
"age",19.75,"19:45",5.16238336402918e-08,-0.000223601974467257,0.000223705222134538
"age",19.8333333333333,"19:50",4.82757655200683e-08,-0.000223485144281829,0.000223581695812869
"age",19.9166666666667,"19:55",4.48536425734187e-08,-0.000223290272329152,0.000223379979614299
"age",20,"20:00",4.1431519626769e-08,-0.000223095400376476,0.000223178263415729
"age",20.0833333333333,"20:05",3.79035230736517e-08,-0.00022285127300837,0.000222927080054517
"age",20.1666666666667,"20:10",3.43519990524305e-08,-0.000222596199992391,0.000222664903990496
"age",20.25,"20:15",3.07983831269119e-08,-0.000222343414235249,0.000222405011001503
"age",20.3333333333333,"20:20",2.71778262638814e-08,-0.000222163820760877,0.000222218176413405
"age",20.4166666666667,"20:25",2.35572694008509e-08,-0.000221984227286504,0.000222031341825306
"age",20.5,"20:30",1.9934612026536e-08,-0.000221843604211639,0.000221883473435692
"age",20.5833333333333,"20:35",1.63053905544584e-08,-0.000221824763635234,0.000221857374416343
"age",20.6666666666667,"20:40",1.26761690823808e-08,-0.000221805923058829,0.000221831275396994
"age",20.75,"20:45",9.07044925744621e-09,-0.000221864704766896,0.000221882845665411
"age",20.8333333333333,"20:50",5.49293140908368e-09,-0.000222016633216329,0.000222027619079147
"age",20.9166666666667,"20:55",1.91541356072116e-09,-0.000222168561665763,0.000222172392492884
"age",21,"21:00",-1.58738971665662e-09,-0.000222388944892151,0.000222385770112718
"age",21.0833333333333,"21:05",-5.05283570854181e-09,-0.000222643555507016,0.000222633449835599
"age",21.1666666666667,"21:10",-8.51828170042701e-09,-0.000222898166121882,0.000222881129558481
"age",21.25,"21:15",-1.18321894320715e-08,-0.000223131725636971,0.000223108061258107
"age",21.3333333333333,"21:20",-1.51251953347171e-08,-0.000223362381552091,0.000223332131161422
"age",21.4166666666667,"21:25",-1.83970702006738e-08,-0.000223577672626795,0.000223540878486393
"age",21.5,"21:30",-2.14576346997402e-08,-0.000223639315297335,0.000223596400027935
"age",21.5833333333333,"21:35",-2.45181991988066e-08,-0.000223700957967875,0.000223651921569477
"age",21.6666666666667,"21:40",-2.75035983679341e-08,-0.000223696272426492,0.000223641265229756
"age",21.75,"21:45",-3.03161172782024e-08,-0.000223539031997684,0.000223478399763128
"age",21.8333333333333,"21:50",-3.31286361884706e-08,-0.000223381791568877,0.0002233155342965
"age",21.9166666666667,"21:55",-3.58497548847858e-08,-0.000223174309838215,0.000223102610328445
"age",22,"22:00",-3.84848498503216e-08,-0.000222919542176394,0.000222842572476694
"age",22.0833333333333,"22:05",-4.11199448158573e-08,-0.000222664774514574,0.000222582534624942
"age",22.1666666666667,"22:10",-4.36845703244769e-08,-0.000222442505539721,0.000222355136399072
"age",22.25,"22:15",-4.6222769786753e-08,-0.000222232423572482,0.000222139978032908
"age",22.3333333333333,"22:20",-4.8760969249029e-08,-0.000222022341605242,0.000221924819666744
"age",22.4166666666667,"22:25",-5.12837935926567e-08,-0.000221949259548653,0.000221846691961467
"age",22.5,"22:30",-5.38056259931458e-08,-0.000221885016195977,0.00022177740494399
"age",22.5833333333333,"22:35",-5.63371798147994e-08,-0.000221847434738895,0.000221734760379266
"age",22.6666666666667,"22:40",-5.89231735949742e-08,-0.000221959159897143,0.000221841313549953
"age",22.75,"22:45",-6.15091673751492e-08,-0.000222070885055392,0.000221947866720641
"age",22.8333333333333,"22:50",-6.41477756357454e-08,-0.000222228634003912,0.00022210033845264
"age",22.9166666666667,"22:55",-6.68784592370788e-08,-0.000222466924585407,0.000222333167666933
"age",23,"23:00",-6.96091428384124e-08,-0.000222705215166903,0.000222565996881227
"age",23.0833333333333,"23:05",-7.24694975606548e-08,-0.000222950255773619,0.000222805316778497
"age",23.1666666666667,"23:10",-7.54253994246196e-08,-0.000223200270083127,0.000223049419284278
"age",23.25,"23:15",-7.83813012885845e-08,-0.000223450284392636,0.000223293521790059
"age",23.3333333333333,"23:20",-8.15780944951768e-08,-0.000223594982145609,0.000223431825956619
"age",23.4166666666667,"23:25",-8.48397430632457e-08,-0.000223711325441054,0.000223541645954928
"age",23.5,"23:30",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",23.5833333333333,"23:35",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",23.6666666666667,"23:40",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",23.75,"23:45",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",23.8333333333333,"23:50",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",23.9166666666667,"23:55",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"age",24,"24:00",-8.81013916313147e-08,-0.000223827668736499,0.000223651465953237
"male",0,"00:00",198.354754982979,140.651928717739,256.05758124822
"male",0.0833333333333333,"00:05",198.354754982979,140.651928717739,256.05758124822
"male",0.166666666666667,"00:10",198.354754982979,140.651928717739,256.05758124822
"male",0.25,"00:15",198.354754982979,140.651928717739,256.05758124822
"male",0.333333333333333,"00:20",198.354754982979,140.651928717739,256.05758124822
"male",0.416666666666667,"00:25",198.354754982979,140.651928717739,256.05758124822
"male",0.5,"00:30",198.354754982979,140.651928717739,256.05758124822
"male",0.583333333333333,"00:35",198.3547474056,140.651921188937,256.057573622263
"male",0.666666666666667,"00:40",198.354739828221,140.651913660136,256.057565996306
"male",0.75,"00:45",198.354732256324,140.651906147833,256.057558364814
"male",0.833333333333333,"00:50",198.354724704787,140.65189869681,256.057550712764
"male",0.916666666666667,"00:55",198.35471715325,140.651891245787,256.057543060713
"male",1,"01:00",198.35470968404,140.651883873471,256.057535494609
"male",1.08333333333333,"01:05",198.354702326558,140.651876607972,256.057528045144
"male",1.16666666666667,"01:10",198.354694969077,140.651869342473,256.05752059568
"male",1.25,"01:15",198.354687842129,140.651862272098,256.05751341216
"male",1.33333333333333,"01:20",198.354680846915,140.651855313221,256.057506380609
"male",1.41666666666667,"01:25",198.354673851702,140.651848354345,256.057499349059
"male",1.5,"01:30",198.354667306593,140.651841781618,256.057492831567
"male",1.58333333333333,"01:35",198.35466084186,140.651835277847,256.057486405872
"male",1.66666666666667,"01:40",198.354654419471,140.651828812644,256.057480026299
"male",1.75,"01:45",198.354648653432,140.651822945246,256.057474361617
"male",1.83333333333333,"01:50",198.354642887392,140.651817077849,256.057468696935
"male",1.91666666666667,"01:55",198.354637357781,140.651811441501,256.057463274061
"male",2,"02:00",198.354632458647,140.651806421289,256.057458496005
"male",2.08333333333333,"02:05",198.354627559513,140.651801401077,256.05745371795
"male",2.16666666666667,"02:10",198.354623162255,140.651796902401,256.05744942211
"male",2.25,"02:15",198.35461929824,140.651792957857,256.057445638624
"male",2.33333333333333,"02:20",198.354615434226,140.651789013312,256.057441855139
"male",2.41666666666667,"02:25",198.354612394945,140.651785957887,256.057438832003
"male",2.5,"02:30",198.354609714245,140.651783289035,256.057436139455
"male",2.58333333333333,"02:35",198.354607033545,140.651780620184,256.057433446907
"male",2.66666666666667,"02:40",198.354605404931,140.65177906837,256.057431741493
"male",2.75,"02:45",198.354603881526,140.65177762826,256.057430134792
"male",2.83333333333333,"02:50",198.354602484371,140.651776315645,256.057428653097
"male",2.91666666666667,"02:55",198.354602002536,140.651775927376,256.057428077697
"male",3,"03:00",198.354601520702,140.651775539107,256.057427502296
"male",3.08333333333333,"03:05",198.354601347235,140.651775444997,256.057427249473
"male",3.16666666666667,"03:10",198.354601790506,140.651775939207,256.057427641804
"male",3.25,"03:15",198.354602233777,140.651776433417,256.057428034136
"male",3.33333333333333,"03:20",198.354603118124,140.651777330067,256.057428906181
"male",3.41666666666667,"03:25",198.354604370035,140.651778562082,256.057430177987
"male",3.5,"03:30",198.354605621946,140.651779794098,256.057431449794
"male",3.58333333333333,"03:35",198.354607398232,140.651781499882,256.057433296582
"male",3.66666666666667,"03:40",198.354609342318,140.651783357273,256.057435327364
"male",3.75,"03:45",198.354611286405,140.651785214663,256.057437358146
"male",3.83333333333333,"03:50",198.354613788755,140.651787599675,256.057439977835
"male",3.91666666666667,"03:55",198.354616308552,140.651790001175,256.057442615928
"male",4,"04:00",198.354618911847,140.651792490729,256.057445332966
"male",4.08333333333333,"04:05",198.354621890888,140.651795376521,256.057448405256
"male",4.16666666666667,"04:10",198.35462486993,140.651798262313,256.057451477546
"male",4.25,"04:15",198.354627984961,140.651801316842,256.057454653079
"male",4.33333333333333,"04:20",198.354631309206,140.651804630966,256.057457987445
"male",4.41666666666667,"04:25",198.354634633451,140.65180794509,256.057461321812
"male",4.5,"04:30",198.354638131585,140.651811483462,256.057464779707
"male",4.58333333333333,"04:35",198.354641742746,140.651815167595,256.057468317897
"male",4.66666666666667,"04:40",198.354645353907,140.651818851728,256.057471856086
"male",4.75,"04:45",198.354649197744,140.651822788944,256.057475606543
"male",4.83333333333333,"04:50",198.354653093286,140.651826782402,256.057479404171
"male",4.91666666666667,"04:55",198.354656997443,140.651830783511,256.057483211376
"male",5,"05:00",198.354661177256,140.651835029465,256.057487325048
"male",5.08333333333333,"05:05",198.35466535707,140.651839275419,256.05749143872
"male",5.16666666666667,"05:10",198.35466960577,140.651843574007,256.057495637533
"male",5.25,"05:15",198.354674069744,140.651848037078,256.057500102409
"male",5.33333333333333,"05:20",198.354678533717,140.651852500149,256.057504567284
"male",5.41666666666667,"05:25",198.354683126804,140.651857059994,256.057509193613
"male",5.5,"05:30",198.354687874827,140.651861735967,256.057514013686
"male",5.58333333333333,"05:35",198.35469262285,140.65186641194,256.057518833759
"male",5.66666666666667,"05:40",198.354697560165,140.651871248534,256.057523871796
"male",5.75,"05:45",198.354702592127,140.651876165438,256.057529018816
"male",5.83333333333333,"05:50",198.354707624089,140.651881082342,256.057534165835
"male",5.91666666666667,"05:55",198.354712905475,140.6518862573,256.057539553651
"male",6,"06:00",198.354718221266,140.651891467851,256.05754497468
"male",6.08333333333333,"06:05",198.354723562846,140.651896710641,256.057550415051
"male",6.16666666666667,"06:10",198.354729162326,140.65190227581,256.057556048841
"male",6.25,"06:15",198.354734761806,140.65190784098,256.057561682632
"male",6.33333333333333,"06:20",198.354740446189,140.65191351894,256.057567373438
"male",6.41666666666667,"06:25",198.35474632585,140.651919456319,256.057573195381
"male",6.5,"06:30",198.354752205511,140.651925393698,256.057579017324
"male",6.58333333333333,"06:35",198.354758224328,140.651931491267,256.057584957389
"male",6.66666666666667,"06:40",198.354764374115,140.651937739603,256.057591008627
"male",6.75,"06:45",198.354770523902,140.651943987939,256.057597059866
"male",6.83333333333333,"06:50",198.354776862285,140.651950411231,256.05760331334
"male",6.91666666666667,"06:55",198.354783271392,140.651956900131,256.057609642653
"male",7,"07:00",198.354789680498,140.651963389032,256.057615971965
"male",7.08333333333333,"07:05",198.354796323056,140.651970054389,256.057622591723
"male",7.16666666666667,"07:10",198.354802980675,140.651976731131,256.057629230219
"male",7.25,"07:15",198.35480967431,140.651983432822,256.057635915799
"male",7.33333333333333,"07:20",198.354816569635,140.651990274228,256.057642865043
"male",7.41666666666667,"07:25",198.35482346496,140.651997115633,256.057649814287
"male",7.5,"07:30",198.354830442794,140.65200402041,256.057656865177
"male",7.58333333333333,"07:35",198.354837565017,140.652011036085,256.057664093949
"male",7.66666666666667,"07:40",198.354844687241,140.652018051761,256.057671322721
"male",7.75,"07:45",198.354851933881,140.652025189072,256.057678678691
"male",7.83333333333333,"07:50",198.354859272197,140.652032416009,256.057686128385
"male",7.91666666666667,"07:55",198.354866610513,140.652039642946,256.057693578079
"male",8,"08:00",198.354874110568,140.652047075997,256.05770114514
"male",8.08333333333333,"08:05",198.354881654169,140.652054564539,256.0577087438
"male",8.16666666666667,"08:10",198.35488919777,140.652062053081,256.057716342459
"male",8.25,"08:15",198.354896926626,140.652069822151,256.057724031102
"male",8.33333333333333,"08:20",198.354904655482,140.65207759122,256.057731719744
"male",8.41666666666667,"08:25",198.35491241156,140.652085399462,256.057739423658
"male",8.5,"08:30",198.354920268747,140.652093353201,256.057747184293
"male",8.58333333333333,"08:35",198.354928125934,140.652101306939,256.057754944929
"male",8.66666666666667,"08:40",198.354936009502,140.652109285025,256.057762733979
"male",8.75,"08:45",198.354943928874,140.652117296154,256.057770561593
